"All You Need Is Kill chap 17 END hot hot hot","http://blogtruyen.com/truyen/all-you-need-is-kill"
"alladin and the magic teapot","http://blogtruyen.com/truyen/alladin-and-the-magic-teapot"
"Allegro Agitato update chap 2 --> 7 end","http://blogtruyen.com/truyen/allegro-agitato"
"allumage [oneshot] mình search không thấy, bác nào up rùi thì kêu mình del liền nhá","http://blogtruyen.com/truyen/allumage-oneshot"
"Alto chap 10 kaka trap trap @_^","http://blogtruyen.com/truyen/alto"
"Always Together - Oneshot dễ thương","http://blogtruyen.com/truyen/always-together"
"Alyosha update chap 35-36","http://blogtruyen.com/truyen/alyosha"
"Ám Chi Lạc Ấn update chap 13","http://blogtruyen.com/truyen/am-chi-lac-an"
"Âm dương lộ Truyện ma kinh dị 18+ , ai thich truyện ma thì xem nào :P:P:P [ FULL ] nè pà kon","http://blogtruyen.com/truyen/am-duong-lo"
"Ám Hành Ngự Sử -Update chap 78!!! End","http://blogtruyen.com/truyen/am-hanh-ngu-su"
"Âm Linh Yêu Tinh Hoa Mỹ Nam chap 2","http://blogtruyen.com/truyen/am-linh-yeu-tinh-hoa-my-nam"
"Âm nhạc của Marie end","http://blogtruyen.com/truyen/am-nhac-cua-marie"
"Âm Vọng Đơn Côi update full","http://blogtruyen.com/truyen/am-vong-don-coi"
"Amagami - Love Goes On! - Morishima Haruka Hen này thì chap 6.5 - COMPLETE","http://blogtruyen.com/truyen/amagami-love-goes-on-morishima-haruka-hen"
"Amagami - My Ex-Stalker Can't Be This Cute! (Doujinshi) Other chap 1 one shot","http://blogtruyen.com/truyen/amagami-my-ex-stalker-can-t-be-this-cute-doujinshi-other"
"Amagami - Precious Diary update chap 16.6 END","http://blogtruyen.com/truyen/amagami-precious-diary"
"Amagami - Various Artists Volume 5 -chapter 7 @_^ chú ý 18+ nhé","http://blogtruyen.com/truyen/amagami-various-artists"
"Amagami Love Goes On! - Rihoko Arc","http://blogtruyen.com/truyen/amagami-love-goes-on-rihoko-arc"
"Amagoi update chap 14","http://blogtruyen.com/truyen/amagoi"
"Amai Akuma ga Warau update chap 5","http://blogtruyen.com/truyen/amai-akuma-ga-warau"
"Amai Akumu No Menai update","http://blogtruyen.com/truyen/amai-akumu-no-menai"
"Amai Amai Koi o Seyo chap 2","http://blogtruyen.com/truyen/amai-amai-koi-o-seyo"
"Amairo Islenauts Update Chap 7.5","http://blogtruyen.com/truyen/amairo-islenauts"
"Amakusa 1637 update chap 19 mới","http://blogtruyen.com/truyen/amakusa-1637"
"Amanchu! ♦ Người của biển update chap 18","http://blogtruyen.com/truyen/amanchu-nguoi-cua-bien-new"
"AMANIN SHOUJO AZUKI UPDATE CHAP 5+6+7 [ end ]","http://blogtruyen.com/truyen/amanin-shoujo-azuki"
"Amatsuki chap 6","http://blogtruyen.com/truyen/amatsuki"
"Amayadori Wa Basu-tei De full","http://blogtruyen.com/truyen/amayadori-wa-basu-tei-de"
"Amazing Spider-man (Chap 682 - Đừng hoảng, vô đọc bình thường!)","http://blogtruyen.com/truyen/ASM"
"Ame no Gogo wa Romance no Heroine [one shot]","http://blogtruyen.com/truyen/ame-no-gogo-wa-romance-no-heroine"
"Ame no Murakumono update chap 3","http://blogtruyen.com/truyen/ame-no-murakumono"
"Ame Tokidoki Koi Moyou","http://blogtruyen.com/truyen/ame-tokidoki-koi-moyou"
"Ameiro Kouchakan Souwa Lilyca","http://blogtruyen.com/truyen/ameiro-kouchakan-souwa-lilyca"
"American Ghost Jack Update Chap 005","http://blogtruyen.com/truyen/american-ghost-jack"
"Americano - Exodus Update Chap 006","http://blogtruyen.com/truyen/americano-exodus"
"Amon Game","http://blogtruyen.com/truyen/amon-game"
"ăn đi","http://blogtruyen.com/truyen/an-di"
"Ẩn số chap 1-7","http://blogtruyen.com/truyen/an-so"
"Ana no Mujina chap 0","http://blogtruyen.com/truyen/ana-no-mujina"
"Ana Satsujin update chap 40","http://blogtruyen.com/truyen/ana-satsujin"
"Anagle Mole Update chap 30","http://blogtruyen.com/truyen/anagle-mole"
"Anata no hada ni fureru made One Shot","http://blogtruyen.com/truyen/anata-no-hada-ni-fureru-made"
"Anata no Tame nara Doko made mo","http://blogtruyen.com/truyen/anata-no-tame-nara-doko-made-mo"
"Anata no Uta Koishite Mita one shot","http://blogtruyen.com/truyen/anata-no-uta-koishite-mita"
"Android Dilemma one shot","http://blogtruyen.com/truyen/android-dilemma"
"Ane - Doki Full","http://blogtruyen.com/truyen/ane-doki"
"Ane Golem One Shot","http://blogtruyen.com/truyen/ane-golem"
"Ane Komi update chap 6!!!","http://blogtruyen.com/truyen/ane-komi"
"Ane Log - Moyako Neesan no Tomaranai Monologue Update Chap 20-23","http://blogtruyen.com/truyen/ane-log-moyako-neesan-no-tomaranai-monologue"
"Ane Pani One shot","http://blogtruyen.com/truyen/ane-pani"
"Ane-comi update chap 1","http://blogtruyen.com/truyen/ane-comi-7086-7086"
"Ane-Mone Seikaten one shot","http://blogtruyen.com/truyen/ane-mone-seikaten-new"
"Angel Beats!","http://blogtruyen.com/truyen/angel-beats"
"Angel Beats! Heaven's Door Update chap 36-40","http://blogtruyen.com/truyen/angel-beats-heavens-door-new"
"Angel Beats! Original Comics","http://blogtruyen.com/truyen/angel-beats-original-comics"
"Angel Beats! The 4-koma: Our War Front March Song Update Chapter 3","http://blogtruyen.com/truyen/angel-beats-the-4-koma-our-war-front-march-song"
"Angel Densetsu Full completed","http://blogtruyen.com/truyen/angel-densetsu"
"Angel Heart update chap 44","http://blogtruyen.com/truyen/angel-heart"
"Angel Hunt update chap mới","http://blogtruyen.com/truyen/angel-hunt-new"
"Angel no Oka Update chap 7 (vậy là cuối cùng cũng end bộ này, hẹn gặp các bạn trong bộ Kenjuu Tenshi)","http://blogtruyen.com/truyen/angel-no-oka"
"Angel Sanctuary Update Chap 120","http://blogtruyen.com/truyen/angel-sanctuary"
"angel sky one shot","http://blogtruyen.com/truyen/angel-sky"
"Angel Sky","http://blogtruyen.com/truyen/angel-sky-new"
"Angel Voice chap 36-37","http://blogtruyen.com/truyen/angel-voice"
"Angel/Dust update chap 5-9 mới","http://blogtruyen.com/truyen/angel-dust"
"Angel/Dust neo chap 8-9","http://blogtruyen.com/truyen/angel-dust-neo"
"Angelic Layer update chapter 21-26.5 end","http://blogtruyen.com/truyen/angelic-layer"
"Angel's Diary UPDATE chap 30 - 31","http://blogtruyen.com/truyen/diary-s-angel"
"Angel's share","http://blogtruyen.com/truyen/angel-share"
"Angel's_Doubt chap 1 New !","http://blogtruyen.com/truyen/angelsdoubt"
"Angle Love Song one shot","http://blogtruyen.com/truyen/angle-love-song"
"ảnh anime và ảnh wallpaper đẹp update chap 101-doraemon (thỉnh thoảng úp vài tấm đục khoét anh em phát)","http://blogtruyen.com/truyen/anh-dep-anime"
"Ảnh bìa Cover truyện One Piece nguyên gốc UPDATE Volume 51~60 Full Bìa","http://blogtruyen.com/truyen/a-nh-bi-a-cover-truye-n-one-piece"
"Anh Chàng Bảo Mẫu chap 1-8","http://blogtruyen.com/truyen/anh-chang-bao-mau"
"ảnh chế conan nào anh em mới và nóng đây!!!!","http://blogtruyen.com/truyen/anh-che-conan"
"Anh em đại chiến-Brother conflict purupuru manga update chap 3 so hot","http://blogtruyen.com/truyen/anh-em-dai-chien-brother-conflict-purupuru-manga"
"Anh Hung Lĩnh Nam(truyện VN)","http://blogtruyen.com/truyen/anh-hung-linh-nam-truyen-vn"
"Anh Hùng Vô Lệ Update chap 12 13 14. Boom và thông báo!","http://blogtruyen.com/truyen/anh-hung-vo-le"
"ảnh sưu tầm =.= coi đi , hơn cả kinh dị =>>> quái dị","http://blogtruyen.com/truyen/anh-suu-tam"
"Ánh trăng bí ẩn update chapter 22- (24)tập cuối","http://blogtruyen.com/truyen/anh-trang-bi-an"
"Ani ga Imouto de Imouto ga Ani update chap 6 mới","http://blogtruyen.com/truyen/ani-ga-imouto-de-imouto-ga-ani"
"Ani-Com [Chap 10 End]","http://blogtruyen.com/truyen/ani-com"
"Anima Cal Lives","http://blogtruyen.com/truyen/anima-cal-lives"
"Animal Jungle update story 4 End","http://blogtruyen.com/truyen/animal-jungle-new"
"Animal Man Update Chapter 1,2,3","http://blogtruyen.com/truyen/animal-man"
"animated one shot","http://blogtruyen.com/truyen/animated"
"Ann Cassandra chap 8 END","http://blogtruyen.com/truyen/ann-cassandra"
"ANNARASUMANARA update chap 27 END","http://blogtruyen.com/truyen/annarasumanara"
"Anne-chan Tarou","http://blogtruyen.com/truyen/anne-chan-tarou"
"Ano Hana chap 2 : Menma the hero","http://blogtruyen.com/truyen/ano-hana"
"Ano Ko no, Toriko. Update chap 006-7","http://blogtruyen.com/truyen/ano-ko-no-toriko"
"Ano Natsu de Matteru Update Chap 9","http://blogtruyen.com/truyen/ano-natsu-de-matteru"
"Ano Natsu de Matteru (next) Update Chap 7","http://blogtruyen.com/truyen/ano-natsu-de-matteru-next"
"Ano Natsu Kara Zutto","http://blogtruyen.com/truyen/ano-natsu-kara-zutto"
"Anonymous","http://blogtruyen.com/truyen/anonymous"
"Anorexia - Shikabane Hanako wa Kyoshokushou chap 2 mới","http://blogtruyen.com/truyen/anorexia-shikabane-hanako-wa-kyoshokushou"
"Another [Update Chap 17]","http://blogtruyen.com/truyen/another"
"Another 0 Chap 2 END","http://blogtruyen.com/truyen/another-0"
"Ansatsu Kyoushitsu update chap 113","http://blogtruyen.com/truyen/ansatsu-kyoushitsu"
"Anti Anti Angel Update chap 10 + ảnh bìa mới","http://blogtruyen.com/truyen/anti-anti-angel"
"ANTIDOTE update chapter 19","http://blogtruyen.com/truyen/survival-game-the-antidote"
"ANTIMAGIA update chap 9 mới","http://blogtruyen.com/truyen/antimagia"
"AntiMagic Academy “The 35th Test Platoon” [Update Chap 5-6]","http://blogtruyen.com/truyen/antimagic-academy-the-35th-test-platoon"
"Antique Wish e Youkoso","http://blogtruyen.com/truyen/antique-wish-e-youkoso"
"Anti-venom New way to live chapter 1-3 complete","http://blogtruyen.com/truyen/antivenom-new-way-to-live"
"Anya Kouro One Shot","http://blogtruyen.com/truyen/anya-kouro"
"Ao Haru Ride update chap 47 mới","http://blogtruyen.com/truyen/ao-haru-ride"
"ao haru ride 2 update chap 17a","http://blogtruyen.com/truyen/ao-haru-ride-2"
"Ảo Long Vương chap 45","http://blogtruyen.com/truyen/ao-long-vuong-new"
"Ao no Exorcist - Update Chap 60","http://blogtruyen.com/truyen/ao-no-exorcist"
"Ao no Fuuin - Blue Seal update chap 53 END","http://blogtruyen.com/truyen/ao-no-fuuin-blue-seal"
"Ao No Rhapsodia / Rhapsodia Xanh","http://blogtruyen.com/truyen/ao-no-rhapsodia-rhapsodia-xanh"
"Aoharu x Kikanjuu chap 0b","http://blogtruyen.com/truyen/aoharu-x-kikanjuu"
"Aoi Destruction","http://blogtruyen.com/truyen/aoi-destruction"
"Aoi Kiseki","http://blogtruyen.com/truyen/aoi-kiseki"
"Aoi Spice","http://blogtruyen.com/truyen/aoi-spice"
"Aoki Hagane no Arpeggio update chapter 054","http://blogtruyen.com/truyen/aoki-hagane-no-arpeggio"
"Aosora chap 1","http://blogtruyen.com/truyen/aosora"
"Aozora Yell chap 1","http://blogtruyen.com/truyen/aozora-yell"
"Apart Mate Chap 8!!! Hot hot hot !!!","http://blogtruyen.com/truyen/apart-mate"
"APH Doujinshi - Sweet Devil","http://blogtruyen.com/truyen/aph-doujinshi-sweet-devil"
"Aphorism Update Chap 57","http://blogtruyen.com/truyen/aphorism-new"
"Apocalypse no Toride update chap 39 mới","http://blogtruyen.com/truyen/apocalypse-no-toride"
"Apollo’s Song update chap 5d END","http://blogtruyen.com/truyen/apollo-s-song"
"Appearance of the Yellow Dragon","http://blogtruyen.com/truyen/appearance-of-the-yellow-dragon"
"apple liptan one shot","http://blogtruyen.com/truyen/apple-liptan"
"April Fool","http://blogtruyen.com/truyen/april-fool"
"AQUA Full 10 chap","http://blogtruyen.com/truyen/aqua"
"Aqua Blue Cinema Tổng hợp 6 chap","http://blogtruyen.com/truyen/aqua-blue-cinema"
"Aquaman chap 30","http://blogtruyen.com/truyen/aquaman"
"Ar Forgotten Summer! [Full 3 chap]","http://blogtruyen.com/truyen/ar-forgotten-summer-new"
"Ar no Surge - Umareizuru Hoshu e Inoru Uta update chap 10","http://blogtruyen.com/truyen/ar-no-surge-umareizuru-hoshu-e-inoru-uta"
"Arachnid Update Chap 29","http://blogtruyen.com/truyen/arachnid"
"Arago -Update chapter 47-50","http://blogtruyen.com/truyen/arago"
"Arakawa Under the Bridge","http://blogtruyen.com/truyen/arakawa-under-the-bridge"
"Arata Kangatari Update#24: hú hú hú hú hú \m/","http://blogtruyen.com/truyen/arata-kangatari"
"Aratama Tribe Full 7 chap","http://blogtruyen.com/truyen/aratama-tribe"
"Arcana Famiglia update chap 7 mới","http://blogtruyen.com/truyen/arcana-famiglia"
"Arcana Soul Full 14 chap","http://blogtruyen.com/truyen/arcana-soul"
"Are na Kare tono Kurashikata One-shot","http://blogtruyen.com/truyen/are-na-kare-tono-kurashikata"
"Are you Alice? update chap 42-43 mới","http://blogtruyen.com/truyen/are-you-alice"
"Area D update chap 86-87 mới","http://blogtruyen.com/truyen/are-d"
"Area no kishi [Update chap 99]","http://blogtruyen.com/truyen/area-no-kishi"
"Ares","http://blogtruyen.com/truyen/ares-new"
"ARIA update chap 42-43","http://blogtruyen.com/truyen/aria"
"Aries - Thần thoại","http://blogtruyen.com/truyen/aries-tha-n-thoa-i"
"Arisa CHAP 44 [full]","http://blogtruyen.com/truyen/arisa-7524"
"ARISA update chap 12 mới","http://blogtruyen.com/truyen/arisa"
"ARK:Romancer Update Chap 003","http://blogtruyen.com/truyen/ark-romancer"
"ARK:Romancer update chap 1","http://blogtruyen.com/truyen/ark-romancer-7076"
"Armored Highschool Chap 3","http://blogtruyen.com/truyen/armored-highschool"
"Arslan Chiến ký update chap 11 mới","http://blogtruyen.com/truyen/arslan-chien-ky"
"Arslan Senki","http://blogtruyen.com/truyen/rslan-senki"
"Artist Acro Update Chap 8.","http://blogtruyen.com/truyen/artist-acro"
"Aruitou Update Chap 7-9","http://blogtruyen.com/truyen/aruitou"
"Aruosumente update chap 20 mới","http://blogtruyen.com/truyen/aruosumente"
"Asa made Jugyou Chu ! Update chap 34 yeahhhhhhhhhhhhhh","http://blogtruyen.com/truyen/asa-made-jugyou-chu"
"Asagao To Kase san update chap 5 + 5.5 - HAPPY BIRTHDAY LIGHTNING Group !","http://blogtruyen.com/truyen/asagao-to-kase-san"
"Asari tinh nghịch  18 chap :|","http://blogtruyen.com/truyen/asari-tinh-nghich"
"Ashita Dorobou update chap 30 31(end)!!! HOT !!!!","http://blogtruyen.com/truyen/ashita-dorobou"
"Ashita no Joe Update chap 57-58","http://blogtruyen.com/truyen/ashita-no-joe"
"Ashita no Kimi ni Dekiru Koto one shot","http://blogtruyen.com/truyen/ashita-no-kimi-ni-dekiru-koto"
"Ashita no Kyouko-san update chap  10 mới","http://blogtruyen.com/truyen/ashita-no-kyouko-san"
"Ashita no Yoichi Update chap 58 END !!!!","http://blogtruyen.com/truyen/ashita-no-yoichi"
"Asklepios Bùm!!! The End!","http://blogtruyen.com/truyen/asklepios-new"
"Asobi ni Iku yo! update chap 2,3,4","http://blogtruyen.com/truyen/asobi-ni-iku-yo"
"Assassin's Creed 4 - Black Flag - Kakusei update chap 5 mới","http://blogtruyen.com/truyen/assassin-s-creed-4-black-flag-kakusei"
"Assassin's Creed: Revelations - Memoria Update Chap 001","http://blogtruyen.com/truyen/assassin-s-creed-revelations-memoria"
"Assobot Goku chap 2","http://blogtruyen.com/truyen/assobot-goku"
"Astonishing X-Men chap 1-3","http://blogtruyen.com/truyen/astonishing-x-men"
"Astro Boy","http://blogtruyen.com/truyen/astro-boy"
"Asuka Hybrid update Chap 5 (ai ko rõ giới tính của mình thì vào tuyển quân gender bender cho itqsoft 2 )","http://blogtruyen.com/truyen/asuka-hybrid-new-new"
"At least, like that snow","http://blogtruyen.com/truyen/at-least-like-that-snow"
"Atashi no Banbi chap 1","http://blogtruyen.com/truyen/atashi-no-banbi"
"atashi no mannaka","http://blogtruyen.com/truyen/atashi-no-mannaka"
"ATASHI NO OKINIIRI One Shot","http://blogtruyen.com/truyen/atashi-no-okiniiri"
"Atashi wa Sore o Gaman Dekinai one shot","http://blogtruyen.com/truyen/atashi-wa-sore-o-gaman-dekinai"
"Ato no Matsuri Oneshot (Một oneshot shounen-ai hơi đô một tí, yêu cầu cân nhắc kỹ trước khi đọc)","http://blogtruyen.com/truyen/ato-no-matsuri-oneshot"
"Atori Shou (update chap 2)","http://blogtruyen.com/truyen/atori-shou"
"Atsui Hibi","http://blogtruyen.com/truyen/atsui-hibi"
"Attack!! chap 10","http://blogtruyen.com/truyen/attack"
"Attaque update chap 27 mới","http://blogtruyen.com/truyen/attaque"
"Automata","http://blogtruyen.com/truyen/automata"
"AUTOMATA Update chap 040.5","http://blogtruyen.com/truyen/automata-7243"
"Avatar chap 4","http://blogtruyen.com/truyen/avatar"
"Avatar The Last Airbender Lời giao ước I","http://blogtruyen.com/truyen/avatar-the-last-airbender"
"Avengers Annual","http://blogtruyen.com/truyen/avengers-annual"
"Avengers Disassembled","http://blogtruyen.com/truyen/avengers-disassembled"
"Avengers Marvel Now volume 5","http://blogtruyen.com/truyen/avengers-marvel-now-volume-5"
"Avengers Origin Scarlet Witch & Quicksilver","http://blogtruyen.com/truyen/http-www-mediafire-com-download-xsxs0ksixfa1n72-avengers-origin-scarlet-witch-26-quicksilver-cbr"
"Avengers vs X-men (Đã fix link + Update Chap #008)","http://blogtruyen.com/truyen/AVSX"
"Avengers VS X-men chap 1-69","http://blogtruyen.com/truyen/avengers-vs-x-men"
"Avengers: The Children's Crusade","http://blogtruyen.com/truyen/avengers-the-childrens-crusade"
"Avengers-X-Sanction Full","http://blogtruyen.com/truyen/avengersxsanction"
"Avenging Spider-man (Update chap 5 - The best so far)","http://blogtruyen.com/truyen/avenging-spiderman"
"Ayahatori Shoukanjou","http://blogtruyen.com/truyen/ayahatori-shoukanjou"
"Ayakari-Zoushi Update Chap 4.6","http://blogtruyen.com/truyen/ayakari-zoushi"
"Ayakashi Hisen update chap 16 mới","http://blogtruyen.com/truyen/ayakashi-hisen"
"Ayakashi Koi Emaki update chap 12-14","http://blogtruyen.com/truyen/ayakashi-koi-emaki"
"Ayame to Amane chap 4-14","http://blogtruyen.com/truyen/ayame-to-amane"
"Ayu Mayu Update chap 29 Complete","http://blogtruyen.com/truyen/ayu-mayu"
"Azrael - Angel of Death chap 2 Hot !","http://blogtruyen.com/truyen/azrael"
"Azumanga Daioh","http://blogtruyen.com/truyen/azumanga-daioh"
"azumi","http://blogtruyen.com/truyen/azumi"
"azusa one-shot rất hay đấy (ủng hộ các truyện khác của mình nữa nào)","http://blogtruyen.com/truyen/azusa"
"B Gata H Kei update chap 162 mới","http://blogtruyen.com/truyen/b-gata-h-kei"
"B&W","http://blogtruyen.com/truyen/b-w"
"B.O.D.Y  one shot","http://blogtruyen.com/truyen/b-o-d-y"
"B.O.D.Y. update chap 3.1","http://blogtruyen.com/truyen/body"
"Bá Đao update chap 61","http://blogtruyen.com/truyen/ba-dao"
"Ba Động Quyền Z update chap 3","http://blogtruyen.com/truyen/ba-dong-quyen-z"
"Bá Tước Lạnh Lùng update chap 10-11","http://blogtruyen.com/truyen/ba-tuoc-lanh-lung"
"Baby Cinnamon","http://blogtruyen.com/truyen/baby-cinnamon"
"Baby Love chap 45","http://blogtruyen.com/truyen/baby-love"
"Baby Pop chap 1","http://blogtruyen.com/truyen/baby-pop"
"Baby Princess update chap 3","http://blogtruyen.com/truyen/baby-princess"
"Baby Steps update chap 18-21 mới","http://blogtruyen.com/truyen/baby-steps"
"Baby, please kill me","http://blogtruyen.com/truyen/baby-please-kill-me"
"Bắc đẩu du hiệp update chap 69","http://blogtruyen.com/truyen/bac-dau-du-hiep"
"Bắc Đẩu Thần Quyền update chap 111-115","http://blogtruyen.com/truyen/bac-dau-than-quyen"
"Bắc Đẩu Thần Troll Update Chap 002","http://blogtruyen.com/truyen/bac-dau-than-troll"
"Bạc Hà Chi Hạ update chap 23","http://blogtruyen.com/truyen/bac-ha-chi-ha"
"Bác Sĩ Ma Giới Chap 100-END","http://blogtruyen.com/truyen/bac-si-ma-gioi"
"Bác Sĩ Thú Y [TT8] ==> Chương 73","http://blogtruyen.com/truyen/bac-si-thu-y-tt8"
"Bạch Môn Ngũ Giáp update chap 46.2","http://blogtruyen.com/truyen/bach-mon-ngu-giap"
"Back to the Jack chap 2","http://blogtruyen.com/truyen/back-to-the-jack"
"Backstage Mage ▬ [One Shot] Up","http://blogtruyen.com/truyen/backstage-mage--one-shot"
"Bad Company up chap 10","http://blogtruyen.com/truyen/Bad-Company"
"Baka and Boing update chap 31+Thông báo :(((((((","http://blogtruyen.com/truyen/baka-and-boing"
